FHIKZROVIDCMJA-UHFFFAOYSA-N	proadifen
RXDALBZNGVATNY-CWLIKTDRSA-N	ampicillin
JTZQCHFUGHIPDF-UHFFFAOYSA-M	canrenoic_acid
RDJGLLICXDHJDY-WORMITQPSA-N	fenoprofen
NDNUAUXWPVQUQH-UHFFFAOYSA-N	droperidol
NVEPPWDVLBMNMB-SNAWJCMRSA-N	morantel
UZHSEJADLWPNLE-PIKADFDJSA-N	naloxone
YBJHBAHKTGYVGT-FJXKBIBVSA-N	biotin
ZFSPFXJSEHCTTR-FSRHSHDFSA-N	procyclidine
MAFMQEKGGFWBAB-UHFFFAOYSA-N	benzonatate
QTQAWLPCGQOSGP-JEGRRAKVSA-N	geldanamycin
RUDATBOHQWOJDD-FCVLSGRMSA-N	chenodeoxycholic_acid
IWUCXVSUMQZMFG-RGDLXGNYSA-N	ribavirin
HDLLQGYZPIWSLD-UHFFFAOYSA-N	guaifenesin
TWYUCSKFAZIQSV-SACMVAKFSA-N	probenecid
ZZUFCTLCJUWOSV-UHFFFAOYSA-N	fusidic_acid
SMANXXCATUTDDT-QPJJXVBHSA-N	flunarizine
XZNUGFQTQHRASN-UHFFFAOYSA-N	apramycin
PXGPLTODNUVGFL-RTYMFESYSA-N	dinoprost
SKIVFJLNDNKQPD-UHFFFAOYSA-N	sulfacetamide
BOEGTKLJZSQCCD-UHFFFAOYSA-N	cefadroxil
HJORMJIFDVBMOB-GFCCVEGCSA-N	rolipram
DUHUCHOQIDJXAT-YUUPMBNKSA-N	alfaxalone
LTMHDMANZUZIPE-OMUJEVCISA-N	digoxin
AERLYNLFYFTMIV-UHFFFAOYSA-N	gossypol
VSJKWCGYPAHWDS-FQEVSTJZSA-N	camptothecin
YMKVENOMAYSHNC-UHFFFAOYSA-N	succinylsulfathiazole
IYNDLOXRXUOGIU-LQDWTQKMSA-M	benzylpenicillin
RUZYUOTYCVRMRZ-FQEVSTJZSA-N	doxazosin
QFJCIRLUMZQUOT-WCUIYZJZSA-N	sirolimus
DKYWVDODHFEZIM-XCHQNJAJSA-N	ketoprofen
DOSIONJFGDSKCQ-UHFFFAOYSA-N	amrinone
DHZBEENLJMYSHQ-OBDNUKKESA-N	cantharidin
QETRGFJTEVVJTC-UHFFFAOYSA-N	haloperidol
POZRVZJJTULAOH-BFKBBDQASA-N	danazol
UCFODWZMIGVIHI-RVOJXDGLSA-N	betulin
NKANXQFJJICGDU-QPLCGJKRSA-N	tamoxifen
MYEJFUXQJGHEQK-ALRJYLEOSA-N	proscillaridin
ORNBQBCIOKFOEO-UOZQCWKMSA-N	pregnenolone
VOVIALXJUBGFJZ-NECQTEFJSA-N	budesonide
LZFATBMLSYHRTC-UHFFFAOYSA-N	rilmenidine
OGJPXUAPXNRGGI-UHFFFAOYSA-N	norfloxacin
FVTCRASFADXXNN-BZPMIXESSA-N	riboflavin
PIPZGJSEDRMUAW-CCRVYIOLSA-N	yohimbine
IDYZIJYBMGIQMJ-GKTGUEEDSA-N	enoxacin
ADYPXRFPBQGGAH-UMYZUSPBSA-N	dihydroergotamine
ADYPXRFPBQGGAH-WVVAGBSPSA-N	dihydroergotamine
FJLBFSROUSIWMA-UHFFFAOYSA-N	metyrapone
FVWJYYTZTCVBKE-BEWMBFKESA-N	betulin
ORNBQBCIOKFOEO-WMKCGOMXSA-N	pregnenolone
LXMSZDCAJNLERA-CYPBDIFBSA-N	spironolactone
IMLJLCJZQLGHJS-UHFFFAOYSA-N	oxytetracycline
GOEMGAFJFRBGGG-HNNXBMFYSA-N	acebutolol
CFEPCEVMXPTZPJ-OGDRVKPDSA-N	ajmaline
QYIYFLOTGYLRGG-WUMONGPASA-N	cefaclor
IAIWVQXQOWNYOU-UHFFFAOYSA-N	nitrofural
RLAWWYSOJDYHDC-UHFFFAOYSA-N	lisinopril
UIEATEWHFDRYRU-UHFFFAOYSA-N	bepridil
VOVIALXJUBGFJZ-KWVAZRHASA-N	budesonide
PJDFLNIOAUIZSL-RXMQYKEDSA-N	vigabatrin
OJMMVQQUTAEWLP-UHFFFAOYSA-N	lincomycin
HEFNNWSXXWATRW-ASPGDKIPSA-N	dexibuprofen
GSAGGOFGQZMCAZ-RSSMPZOGSA-M	thiamine
IXORZMNAPKEEDV-UCRNTKOCSA-N	gibberellic_acid
AQCHWTWZEMGIFD-UHFFFAOYSA-N	metolazone
PGVFYTRJMDVCPI-UHFFFAOYSA-N	azathioprine
WFPIAZLQTJBIFN-BLLMUTORSA-N	zuclopenthixol
YSEXMKHXIOCEJA-YFMCZXFPSA-N	nicergoline
JTWOMNBEOCYFNV-OQMKEHIESA-N	azlocillin
WYDUSKDSKCASEF-UHFFFAOYSA-N	procyclidine
FVWJYYTZTCVBKE-AERDBZQYSA-N	betulin
ZPMVNZLARAEGHB-UHFFFAOYSA-N	cyproheptadine
LOUPRKONTZGTKE-GEQWREAYSA-N	quinidine
HDSXDWASQCHADG-HNNXBMFYSA-N	colchicine
XHEFDIBZLJXQHF-UHFFFAOYSA-M	fisetin
KNURFLJTOUGOOQ-UHFFFAOYSA-N	SC-19220
QWAXKHKRTORLEM-NSVAWXKESA-N	saquinavir
IWUCXVSUMQZMFG-AFCXAGJDSA-N	ribavirin
GBXSMTUPTTWBMN-UHFFFAOYSA-N	enalapril
FEDSNBHHWZEYTP-ZFQYHYQMSA-N	penbutolol
QVCMHGGNRFRMAD-XFGHUUIASA-N	monocrotaline
RTIXKCRFFJGDFG-UHFFFAOYSA-N	chrysin
NEEKVKZFYBQFGT-BTJKTKAUSA-N	velnacrine
GYLUMIIRFKDCKI-UHFFFAOYSA-L	hexamethonium_bromide
FMGSKLZLMKYGDP-IHFGAHDLSA-N	prasterone
YYJRTJYCOMIDIC-OBLWBZKUSA-N	N-acetylmuramic_acid
WFAGVFMPEKGMIV-CMDGGOBGSA-N	ribostamycin
XGALLCVXEZPNRQ-UHFFFAOYSA-N	gefitinib
MOJZPKOBKCXNKG-CRAIPNDOSA-N	paroxetine
VSQQQLOSPVPRAZ-UHFFFAOYSA-N	trifluridine
YXBQLONCIPUQKO-MICYEWLZSA-N	amiprilose
HIFJCPQKFCZDDL-UHFFFAOYSA-N	iloprost
QTQAWLPCGQOSGP-NXSHVLOTSA-N	geldanamycin
KXZOIWWTXOCYKR-UHFFFAOYSA-M	diclofenac
UOZODPSAJZTQNH-LSWIJEOBSA-N	paromomycin
XDRYMKDFEDOLFX-UHFFFAOYSA-N	pentamidine
KJHOZAZQWVKILO-UHFFFAOYSA-N	moroxydine
YCWSUKQGVSGXJO-UHFFFAOYSA-N	nifuroxazide
IBSREHMXUMOFBB-BKNUBRDCSA-N	abamectin
ODQWQRRAPPTVAG-GZTJUZNOSA-N	doxepin
RXZBMPWDPOLZGW-RNLQMQBISA-N	roxithromycin
OIGNJSKKLXVSLS-NDOKHOFGSA-N	prednisolone
KEWHKYJURDBRMN-UHFFFAOYSA-M	ipratropium_bromide
JWZZKOKVBUJMES-UHFFFAOYSA-N	(+)-isoprenaline
AYCMKVARWQQHFW-IPWBBUBYSA-N	dehydrocholic_acid
WVTKBKWTSCPRNU-XZWHSSHBSA-N	tetrandrine
ACTOXUHEUCPTEW-JMRHEKERSA-N	spiramycin
KDLRVYVGXIQJDK-ZUWRKQLMSA-N	clindamycin
WJOHZNCJWYWUJD-YFRBDXEQSA-N	fluocinonide
LOUPRKONTZGTKE-NSMLZSOPSA-N	quinidine
SHIBSTMRCDJXLN-UHFFFAOYSA-N	digoxigenin
ZXVNMYWKKDOREA-RDZUDWDISA-N	zomepirac
LUZRJRNZXALNLM-WHVWHDPISA-N	dihydroergotamine
PTGMKRAMUHJZFD-UHFFFAOYSA-N	chloroquine
FXFRLNLBRJMAGW-UHFFFAOYSA-M	propidium_iodide
YJGVMLPVUAXIQN-RWPMSNGHSA-N	podophyllotoxin
FDJOLVPMNUYSCM-QJRSUKKJSA-L	cyanocobalamin
PCZOHLXUXFIOCF-HDIROJJWSA-N	lovastatin
QJJXYPPXXYFBGM-JYAZFBLCSA-N	tacrolimus
RBGWCEWDAHDPEH-UHFFFAOYSA-N	piperidolate
PQFRTXSWDXZRRS-UHFFFAOYSA-N	ronidazole
XYNPYHXGMWJBLV-RQHFICKSSA-N	tomatidine
BAQCROVBDNBEEB-OPRFMTNSSA-N	metrizamide
HSHGZXNAXBPPDL-MUWHJKNJSA-N	7-aminocephalosporanic_acid
VZTUIEROBZXUFA-INIZCTEOSA-N	canadine
GUGOEEXESWIERI-SSEXGKCCSA-N	terfenadine
HJLSLZFTEKNLFI-UHFFFAOYSA-N	tinidazole
OJMMVQQUTAEWLP-WPMZVPFKSA-N	lincomycin
SPBDXSGPUHCETR-KJAPPUOXSA-N	ivermectin
NFYYATWFXNPTRM-VUMTWQQNSA-N	gelsemine
IJKBSHGSRCMPQD-WOYDFFIASA-N	oxytetracycline
YIEDSISPYKQADU-UHFFFAOYSA-N	crotamiton
PQHZSWZPVGHDEZ-UIQTUGNFSA-N	netilmicin
FFTVPQUHLQBXQZ-UHFFFAOYSA-N	minocycline
QJJXYPPXXYFBGM-MAAYSSEFSA-N	tacrolimus
OTVAEFIXJLOWRX-UHFFFAOYSA-N	thiamphenicol
VHYCDWMUTMEGQY-UHFFFAOYSA-N	bisoprolol
GPULXEIKKFAUAW-UHFFFAOYSA-N	etamsylate
ZSCDBOWYZJWBIY-UHFFFAOYSA-N	trimipramine
QDAPWMKWLVMBBU-UHFFFAOYSA-N	indometacin
QFJCIRLUMZQUOT-NRZVOKMESA-N	sirolimus
XQYZDYMELSJDRZ-UHFFFAOYSA-N	papaverine
AUVVAXYIELKVAI-XTOVZBQHSA-N	emetine
MTXSIJUGVMTTMU-UHFFFAOYSA-O	anabasine
PTVWPYVOOKLBCG-CYBMUJFWSA-N	dropropizine
WPYMKLBDIGXBTP-UHFFFAOYSA-N	benzethonium_chloride
ZZHLYYDVIOPZBE-UHFFFAOYSA-N	alimemazine
RXZBMPWDPOLZGW-FEMONOMJSA-N	roxithromycin
VWUPWEAFIOQCGF-UHFFFAOYSA-N	milrinone
BYJAVTDNIXVSPW-UHFFFAOYSA-N	tetryzoline
CIDUJQMULVCIBT-UHFFFAOYSA-N	netilmicin
BIPVCOUVVAMJMZ-MTTMTQIXSA-N	spectinomycin
STJMRWALKKWQGH-UHFFFAOYSA-N	clenbuterol
UKNSBNVKSFTZOJ-UHFFFAOYSA-N	josamycin
YMUOZXZDDBRJEP-UHFFFAOYSA-N	hydroxyachillin
WXNXCEHXYPACJF-ZETCQYMHSA-N	N-acetyl-L-leucine
BAQCROVBDNBEEB-UBLAARQISA-N	metrizamide
TZBJGXHYKVUXJN-RHQRLBAQSA-N	genistein
JXLYSJRDGCGARV-UHFFFAOYSA-N	vinblastine
ULGZDMOVFRHVEP-DXDQCMQHSA-N	erythromycin
KTXVDQNRHZQBOR-RSAXXLAASA-N	penbutolol
FOHHNHSLJDZUGQ-RUZDIDTESA-N	halofantrine
MFYSYFVPBJMHGN-IGQFXSRTSA-N	cortisone
QTQAWLPCGQOSGP-QZJJZKHZSA-N	geldanamycin
HSHNITRMYYLLCV-UHFFFAOYSA-N	hymecromone
AGRCPNMCOXLKFO-BNHYGAARSA-N	streptozocin
AHOUBRCZNHFOSL-JRZJBTRGSA-N	paroxetine
QGXBDMJGAMFCBF-NMDQMMBJSA-N	androsterone
LHLMOSXCXGLMMN-CLTUNHJMSA-M	ipratropium_bromide
YXBQLONCIPUQKO-SJHCENCUSA-N	amiprilose
IWUCXVSUMQZMFG-MXSWDONDSA-N	ribavirin
PCZOHLXUXFIOCF-BXMDZJJMSA-N	lovastatin
WYDUSKDSKCASEF-LJQANCHMSA-N	procyclidine
HYIMSNHJOBLJNT-CQDYUVAPSA-N	nifedipine
IUBSYMUCCVWXPE-UHFFFAOYSA-N	metoprolol
LYZSEMRUCHMGHT-UHFFFAOYSA-N	PF-00562151-00
RJKFOVLPORLFTN-ZPLOVTKXSA-N	progesterone
KBAFPSLPKGSANY-UHFFFAOYSA-N	naftidrofuryl
XOFYZVNMUHMLCC-GFKWAKDYSA-N	prednisone
PXGPLTODNUVGFL-YNNPMVKQSA-N	dinoprost
KMPWYEUPVWOPIM-ROKHWCPASA-N	cinchonine
LPRLDRXGWKXRMQ-UHFFFAOYSA-N	diphenylpyraline
LDIUYZDMWMDLDX-UHFFFAOYSA-N	econazole
IAVUPMFITXYVAF-XPUUQOCRSA-N	dorzolamide
UVKZSORBKUEBAZ-UHFFFAOYSA-N	cyclizine
CNBGNNVCVSKAQZ-UHFFFAOYSA-N	benzydamine
BSLHEIMRYGTUBN-UAEFFNJYSA-N	nitrofurantoin
LBXHRAWDUMTPSE-AOOOYVTPSA-N	clopamide
XHGUFHFDJMCVEN-NFKZXDEVSA-N	etoposide
GXPHKUHSUJUWKP-NTKDMRAZSA-N	troglitazone
QGJZLNKBHJESQX-LQNFDKKXSA-N	betulinic_acid
TYMRLRRVMHJFTF-UHFFFAOYSA-N	mafenide
IECPWNUMDGFDKC-QLVAPATRSA-N	fusidic_acid
LOUPRKONTZGTKE-AFHBHXEDSA-N	quinidine
QUQPHWDTPGMPEX-MJJMYABSSA-N	hesperidin
HJORMJIFDVBMOB-LBPRGKRZSA-N	rolipram
VJFQPODMEGSXHC-UHFFFAOYSA-N	atropine
MOQZYUUHIWPDQC-UHFFFAOYSA-M	clofilium_tosylate
YDOTUXAWKBPQJW-NSLWYYNWSA-N	alpha-ergocryptine
PWWVAXIEGOYWEE-CYBMUJFWSA-N	promethazine
YPGDXONAFDJWNU-UHFFFAOYSA-N	amphotericin_B
CBEQULMOCCWAQT-WOJGMQOQSA-N	triprolidine
HRRBJVNMSRJFHQ-HXUWFJFHSA-N	naftopidil
BLSQLHNBWJLIBQ-OZXSUGGESA-N	terconazole
KMPWYEUPVWOPIM-RAKLQZGLSA-N	cinchonine
AVOLMBLBETYQHX-UHFFFAOYSA-N	etacrynic_acid
YEIWLFZTBMWOCO-OHPOEQDUSA-N	dexamethasone
PUVVRCFIJXSULU-MZOZFQNGSA-N	fusidic_acid
JSPYOZJWYDHWRA-UHFFFAOYSA-N	mercaptopurine
BLGXFZZNTVWLAY-LSJCQCDQSA-N	alpha-yohimbine
XFSBVAOIAHNAPC-LZRPVPJFSA-N	aconitine
SYTBZMRGLBWNTM-SNVBAGLBSA-N	flurbiprofen
CJDRUOGAGYHKKD-ULXCHPBGSA-N	ajmaline
UYNVMODNBIQBMV-UHFFFAOYSA-N	ifenprodil
GSRSOTGLOHUAGA-XBODYBRHSA-N	solasodine
NONJJLVGHLVQQM-JHXYUMNGSA-N	pheneticillin
PJDFLNIOAUIZSL-KWCOIAHCSA-N	vigabatrin
LLTVLSHHJWWASY-JUFOBMHJSA-N	hydrocortisone
JFPVXVDWJQMJEE-DJKKODMXSA-N	cefuroxime
CYHOMWAPJJPNMW-UHFFFAOYSA-N	tropine
MXXWOMGUGJBKIW-BPMFVRGZSA-N	piperine
KDLRVYVGXIQJDK-WLKMJGOVSA-N	clindamycin
JVBLTQQBEQQLEV-QWXNQNADSA-N	delsoline
DZGWFCGJZKJUFP-UHFFFAOYSA-N	tyloxapol
CYHOMWAPJJPNMW-HPPAWMFVSA-N	tropine
ULLNJSBQMBKOJH-NYIUQUEJSA-N	tribenoside
SGTNSNPWRIOYBX-UHFFFAOYSA-N	verapamil
XGBFWQUQYQIFLB-UHFFFAOYSA-N	spectinomycin
ZFHAWZASDIKRQC-UHFFFAOYSA-N	phthalylsulfathiazole
NMUSYJAQQFHJEW-WGDKFINWSA-N	azacitidine
KPSRODZRAIWAKH-UHFFFAOYSA-N	ciprofibrate
OJVABJMSSDUECT-UHFFFAOYSA-L	berberine
OVRSPEVBEPEKGL-BGAWTGSHSA-N	ciclosporin
JIWUESGGKYLPPG-PSWAGMNNSA-N	hemicholinium
FDJOLVPMNUYSCM-WYVZQNDMSA-L	cyanocobalamin
CIWBQSYVNNPZIQ-JCOVECCMSA-N	betamethasone
CJDRUOGAGYHKKD-FYGXBCQKSA-N	ajmaline
YCEKCTUKFCMUPE-UHFFFAOYSA-O	theophylline
APKFDSVGJQXUKY-CXGNNZAZSA-N	amphotericin_B
YLDZLMYBCBYPPZ-UHFFFAOYSA-N	pancuronium_bromide
FTLDJPRFCGDUFH-UHFFFAOYSA-N	oxetacaine
UCSJYZPVAKXKNQ-LPZYXKHESA-N	streptomycin
MVGSNCBCUWPVDA-MFOYZWKCSA-N	exisulind
RDJGLLICXDHJDY-NSHDSACASA-N	fenoprofen
WWVAIKHHDFRTQF-UHFFFAOYSA-N	lisuride
STECJAGHUSJQJN-OGWGVHNISA-N	scopolamine
QNVKOSLOVOTXKF-UHFFFAOYSA-N	ambroxol
LZAXPYOBKSJSEX-GOSISDBHSA-N	blebbistatin
ARUVKPQLZAKDPS-UHFFFAOYSA-N	copper_sulfate
LEQAKWQJCITZNK-MPVWKRLLSA-N	thiocolchicoside
JDEBIDDIERGZQY-KFZBTSSDSA-L	AH-23848
LQCLVBQBTUVCEQ-MCQAQMIOSA-N	troleandomycin
SQOJOAFXDQDRGF-UHFFFAOYSA-N	ginkgolide_A
FVWJYYTZTCVBKE-UHFFFAOYSA-N	betulin
BFUUJUGQJUTPAF-UHFFFAOYSA-N	proxymetacaine
VQOXZBDYSJBXMA-QEKUPDCNSA-N	nystatin
RRZXIRBKKLTSOM-URHDDZCMSA-N	abamectin
GECHUMIMRBOMGK-UHFFFAOYSA-N	sulfapyridine
FTVWIRXFELQLPI-UHFFFAOYSA-N	naringenin
XZNUGFQTQHRASN-PSDDYZKFSA-N	apramycin
VQOXZBDYSJBXMA-RKEBNKJGSA-N	nystatin
DWSGTFTVBLXELC-UHFFFAOYSA-N	homatropine
RPTUSVTUFVMDQK-UHFFFAOYSA-N	hydralazine
YBJHBAHKTGYVGT-LXZQMHNESA-N	biotin
RDHDUYAKDYQPEW-YXKHHRFSSA-M	lasalocid
GNWUOVJNSFPWDD-XMZRARIVSA-M	cefoxitin
VNJHUUNVDMYCRH-UHFFFAOYSA-N	pridinol
RRZXIRBKKLTSOM-YCYJKDKUSA-N	abamectin
XOFYZVNMUHMLCC-QTVBWEJTSA-N	prednisone
WMIZITXEJNQAQK-GGDSLZADSA-N	tubocurarine_chloride
FZYOVNIOYYPUPY-ISBZNZJASA-N	rifampicin
SPBDXSGPUHCETR-JFUDTMANSA-N	ivermectin
VKHAHZOOUSRJNA-SJNPBBMOSA-N	mifepristone
GXFAIFRPOKBQRV-AYFFUMPFSA-N	viomycin
RZRPTBIGEANTGU-ZUJMEHAASA-N	adrenosterone
ADYPXRFPBQGGAH-UHFFFAOYSA-N	dihydroergotamine
PAZSYTCTHYSIAO-WVFSJLEKSA-N	talampicillin
YXSLJKQTIDHPOT-UHFFFAOYSA-N	atracurium_besilate
WDGNPIZHQPDATN-ONQWYEKWSA-N	vorinostat
GCFBRXLSHGKWDP-XCGNWRKASA-N	cefoperazone
UREBDLICKHMUKA-XNZYVGSISA-N	dexamethasone
WYJAPUKIYAZSEM-UHFFFAOYSA-N	vinburnine
PXGPLTODNUVGFL-LBHGIJFJSA-N	dinoprost
RZPAKFUAFGMUPI-QESOVKLGSA-O	oleandomycin
YXBQLONCIPUQKO-GHVXPYCRSA-N	amiprilose
KDLRVYVGXIQJDK-NOWPCOIGSA-N	clindamycin
HYIMSNHJOBLJNT-FOQJRBATSA-N	nifedipine
OOGFARLILYPNCI-FYTWVXJKSA-N	staurosporine
PCSWXVJAIHCTMO-UHFFFAOYSA-P	dequalinium_chloride
QTQAWLPCGQOSGP-RREWJJLESA-N	geldanamycin
YJGVMLPVUAXIQN-TVNWGBCFSA-N	podophyllotoxin
RDEIXVOBVLKYNT-VQBXQJRRSA-N	gentamicin
LCTORFDMHNKUSG-XTTLPDOESA-N	vancomycin
PJHYEMLVIZVDIW-ACDNXVHASA-K	cyanocobalamin
MKXKFYHWDHIYRV-NWOXSKRJSA-N	flutamide
FQPFAHBPWDRTLU-UHFFFAOYSA-N	theophylline
QRUAPADZILXULG-WKIKZPBSSA-N	zuclopenthixol
TVLZPUGUNYKQRR-UHFFFAOYSA-N	PF-00539758-00
ASXBYYWOLISCLQ-UHFFFAOYSA-N	dihydrostreptomycin
RPPZLZWMOXCPAQ-WRJHSQSSSA-N	fusidic_acid
IAVUPMFITXYVAF-VGPHNZOCSA-N	dorzolamide
OHCQJHSOBUTRHG-KGGHGJDLSA-N	colforsin
PGNKBEARDDELNB-UHFFFAOYSA-N	diethylcarbamazine
AADCDMQTJNYOSS-UHFFFAOYSA-N	eticlopride
WVPNKQUGWSXBHX-BBUCOZJOSA-N	thiocolchicoside
ICFJFFQQTFMIBG-UHFFFAOYSA-N	phenformin
WVTKBKWTSCPRNU-UHFFFAOYSA-N	tetrandrine
QRXWMOHMRWLFEY-UHFFFAOYSA-N	isoniazid
XOFYZVNMUHMLCC-PCVBSDHTSA-N	prednisone
WLOHNSSYAXHWNR-TUMOPFDVSA-N	dirithromycin
FVWJYYTZTCVBKE-VTNPPXNGSA-N	betulin
VWPOSFSPZNDTMJ-YUELXQCFSA-N	nadolol
CEAZRRDELHUEMR-URQXQFDESA-N	gentamicin
OVBPIULPVIDEAO-GFCCVEGCSA-N	folic_acid
FVWJYYTZTCVBKE-PYODEANISA-N	betulin
IRHXGOXEBNJUSN-KQBSJITFSA-N	saquinavir
GPYKKBAAPVOCIW-HZKXUOCSSA-N	loracarbef
SWZMSZQQJRKFBP-ZBOXLXRLSA-N	securinine
VOXZDWNPVJITMN-SFFUCWETSA-N	estradiol
UIKROCXWUNQSPJ-HBGPJKQGSA-N	cotinine
NURIGZLIJXUCIY-JADNITSJSA-N	glycopyrronium_bromide
WILGDJPLXKHUEY-UHFFFAOYSA-N	thapsigargin
LUKBXSAWLPMMSZ-UPHRSURJSA-N	resveratrol
MPIPASJGOJYODL-SFHVURJKSA-N	isoconazole
WKRLQDKEXYKHJB-PVARCSIZSA-N	equilin
RUDATBOHQWOJDD-QXEKPHLVSA-N	ursodeoxycholic_acid
ZBOQQGAVXCUYJM-UHFFFAOYSA-N	metoprolol
QOLRLLFJMZLYQJ-SFRZIXOWSA-N	hecogenin
VOXZDWNPVJITMN-NNPSNHGLSA-N	estradiol
HYAFETHFCAUJAY-UHFFFAOYSA-N	pioglitazone
XMAYWYJOQHXEEK-ZEQKJWHPSA-N	ketoconazole
ISQNHBQZTYOGKM-NFJLUHTCSA-N	pyrazinamide
RXPRRQLKFXBCSJ-HMXCVIKNSA-N	vincamine
BUJAGSGYPOAWEI-UHFFFAOYSA-N	tocainide
QOVTVIYTBRHADL-UHFFFAOYSA-N	clorsulon
GSYQNAMOFFWAPF-REPVILDYSA-N	scopolamine_N-oxide
KOZCINYDCJVLDW-GCGBSLFCSA-N	solasodine
CPJSUEIXXCENMM-UHFFFAOYSA-N	phenacetin
PXGPLTODNUVGFL-QXCZDIPSSA-N	dinoprost
ZBBHBTPTTSWHBA-XMMPIXPASA-N	nicardipine
UAIYNMRLUHHRMF-UHFFFAOYSA-N	BW-B70C
OIGNJSKKLXVSLS-MQZGCEIKSA-N	prednisolone
JAPHQRWPEGVNBT-MOENNCHZSA-N	loracarbef
WWYNJERNGUHSAO-XHCJJCCMSA-N	levonorgestrel
RZRPTBIGEANTGU-MSNIUMOSSA-N	adrenosterone
ZAIPMKNFIOOWCQ-HUFXEGEASA-N	cefalexin
OHCQJHSOBUTRHG-ZYIXGEAZSA-N	colforsin
NONJJLVGHLVQQM-UHFFFAOYSA-N	pheneticillin
PXGPLTODNUVGFL-HARHBDDJSA-N	dinoprost
XGVJWXAYKUHDOO-UHFFFAOYSA-N	lycorine
OXVMXZKQWBYDHI-UHFFFAOYSA-N	ribavirin
OZVBMTJYIDMWIL-BGNMTYTCSA-N	bromocriptine
XSDQTOBWRPYKKA-UHFFFAOYSA-N	amiloride
MKMZAENVDZADSW-RRKCRQDMSA-N	cyclic_adenosine_monophosphate
QYSXJUFSXHHAJI-RWDMXNMGSA-N	colecalciferol
PXGPLTODNUVGFL-ASBDIIKLSA-N	dinoprost
GXFAIFRPOKBQRV-GHXCTMGLSA-Q	viomycin
CPMCGGSHBSNTOY-UHFFFAOYSA-N	cimetidine
QWAXKHKRTORLEM-UHFFFAOYSA-N	saquinavir
QGJZLNKBHJESQX-ULZDWRHHSA-N	betulinic_acid
AYUNIORJHRXIBJ-GPSVRZEVSA-N	tanespimycin
VWPOSFSPZNDTMJ-UCWKZMIHSA-N	nadolol
QFJCIRLUMZQUOT-JRLJGWOCSA-N	sirolimus
APKFDSVGJQXUKY-SHPBVZETSA-N	amphotericin_B
GUXHBMASAHGULD-SEYHBJAFSA-N	demeclocycline
CQFNOACVVKSEOJ-VBQPQCOESA-N	flunisolide
KMPWYEUPVWOPIM-WXRFYESLSA-N	cinchonine
RKWGIWYCVPQPMF-UHFFFAOYSA-N	chlorpropamide
XIQVNETUBQGFHX-UHFFFAOYSA-N	oxybutynin
LHIMPERREJFCJS-UHFFFAOYSA-L	oxytetracycline
ORFOPKXBNMVMKC-RDTXWAMCSA-N	ceftazidime
KMPWYEUPVWOPIM-WTVLQJKYSA-N	cinchonine
RJKFOVLPORLFTN-ZUHHCLADSA-N	progesterone
VWUXBMIQPBEWFH-WCCTWKNTSA-N	fulvestrant
OVICLFZZVQVVFT-UHFFFAOYSA-N	salbutamol
FCEVNJIUIMLVML-UUILKARUSA-N	seneciphylline
OKBVVJOGVLARMR-UKWGHVSLSA-N	cefixime
WSEQXVZVJXJVFP-RLXJOQACSA-N	citalopram
PIMZUZSSNYHVCU-SEATVLRCSA-N	picrotoxinin
RJKFOVLPORLFTN-AUYGFBLUSA-N	progesterone
SYLKGLMBLAAGSC-QLVMHMETSA-N	cefsulodin
MLYYVTUWGNIJIB-UHFFFAOYSA-N	cefazolin
WFAGVFMPEKGMIV-UHFFFAOYSA-N	ribostamycin
JGMOKGBVKVMRFX-LEKSSAKUSA-N	dydrogesterone
XJHDMGJURBVLLE-OMSPQPPYSA-N	santonin
PVHUJELLJLJGLN-NUTRPMROSA-N	nitrendipine
RJKFOVLPORLFTN-VELUJEBJSA-N	progesterone
WZHJKEUHNJHDLS-STDCAVTESA-N	metergoline
MUQNGPZZQDCDFT-RSYBUCNYSA-N	halcinonide
ASUTZQLVASHGKV-HEWUKQHXSA-N	galantamine
QEVHRUUCFGRFIF-NFFMWYQYSA-N	reserpine
NPGNOVNWUSPMDP-HLLBOEOZSA-N	pivmecillinam
FQISKWAFAHGMGT-MQZBRENASA-M	methylprednisolone
VSQQQLOSPVPRAZ-LYFYHCNISA-N	trifluridine
ZEKZLJVOYLTDKK-SQZVAGKESA-N	lomefloxacin
NTHXOOBQLCIOLC-UHFFFAOYSA-N	iohexol
IKGBPSZWCRRUQS-UHFFFAOYSA-N	fluorometholone
RPLOPBHEZLFENN-HTMVYDOJSA-M	chloramphenicol
LBRAWKGGVUCSOX-UHFFFAOYSA-N	azacyclonol
QEVHRUUCFGRFIF-HGPWOHRVSA-N	reserpine
VSJKWCGYPAHWDS-BNEYPBHNSA-N	camptothecin
TYLNXKAVUJJPMU-UHFFFAOYSA-N	docosahexaenoic_acid_ethyl_ester
GSCPDZHWVNUUFI-UHFFFAOYSA-N	3-aminobenzamide
GYXHHICIFZSKKZ-UHFFFAOYSA-N	sulfacetamide
RAPZEAPATHNIPO-UHFFFAOYSA-N	risperidone
QWAXKHKRTORLEM-JCGRDUAUSA-N	saquinavir
VSQQQLOSPVPRAZ-VQVTYTSYSA-N	trifluridine
FNPXMHRZILFCKX-KAJVQRHHSA-N	prednicarbate
VHRSUDSXCMQTMA-RIGLOAGCSA-N	methylprednisolone
LXMSZDCAJNLERA-KWMWQTSYSA-N	spironolactone
LPXQRXLUHJKZIE-UHFFFAOYSA-N	8-azaguanine
